guid,make,model,vehicle-type,seller-type,price,fuel-type,mileage,year,img-url,zip-code,distance,reg-age,listing-age
ed4ee808-e8bc-4d5a-9e5f-edebc59f8eab,Mazda,5,Break,Dealer,2650,b,117000,08-2009,https://prod.pictures.autoscout24.net/listing-images/ed4ee808-e8bc-4d5a-9e5f-edebc59f8eab_0ad87cdd-d82c-4241-be23-207a76ca9d7d.jpg/250x188.webp,1500,83.25423672184138,4877,1
f1366230-dcff-42a0-8e7e-6f51ecc18d05,Mazda,2,Berline,Dealer,2750,d,170000,06-2009,https://prod.pictures.autoscout24.net/listing-images/f1366230-dcff-42a0-8e7e-6f51ecc18d05_ffc2b7af-3699-4f90-b418-9cb84cc61ee9.jpg/250x188.webp,1060,71.73094529250689,4938,16
fb6f855f-fe2e-4ad4-8ab4-9f27bb19c340,Mazda,MX-5,Cabriolet,Dealer,2800,b,235800,04-2002,https://prod.pictures.autoscout24.net/listing-images/fb6f855f-fe2e-4ad4-8ab4-9f27bb19c340_4beb5450-222f-4417-8231-519825db742f.jpg/250x188.webp,3920,64.30712183830964,7556,22
3eacd88b-58cc-4ecb-b064-073344cb4048,Mazda,3,Berline,PrivateSeller,2850,b,123000,09-2005,https://prod.pictures.autoscout24.net/listing-images/3eacd88b-58cc-4ecb-b064-073344cb4048_6ff8febb-895e-4e5a-bee0-c20f1115faa7.jpg/250x188.webp,1130,63.740079129249956,6307,9
6a7eb64e-36d7-468b-b9ae-8b407ec285cc,Mazda,626,Berline,Dealer,2950,b,81661,10-1989,https://prod.pictures.autoscout24.net/listing-images/6a7eb64e-36d7-468b-b9ae-8b407ec285cc_8ad8e30e-6f19-4bbc-8199-4e81072086d0.jpg/250x188.webp,1180,74.57281408996285,12121,27
e3f87bb2-d249-487d-87ea-248840363c65,Mazda,3,Berline,Dealer,3000,b,200000,12-2005,https://prod.pictures.autoscout24.net/listing-images/e3f87bb2-d249-487d-87ea-248840363c65_67209fd3-7729-4cc6-b7c3-83e8d724c260.jpg/250x188.webp,9100,39.90739495574749,6216,9
bc94cc57-3c30-4689-a95a-aec3510a02f8,Mazda,323,Andere,PrivateSeller,3000,b,98000,10-1992,https://prod.pictures.autoscout24.net/listing-images/bc94cc57-3c30-4689-a95a-aec3510a02f8_1801906c-a421-4c74-a4d0-51dba3a12438.jpg/250x188.webp,9968,62.54265668381387,11025,158
e22d1e3c-0803-4b58-9025-d6275a9545de,Mazda,CX-7,SUV/4x4/Pick-up,Dealer,3250,d,154000,12-2010,https://prod.pictures.autoscout24.net/listing-images/e22d1e3c-0803-4b58-9025-d6275a9545de_6bfa3bb4-be54-4574-938c-390d6361ccd5.jpg/250x188.webp,6534,126.28097697558577,4390,0
0f84da7e-5ffc-4d1a-bdc5-dc2e845689f0,Mazda,2,Berline,Dealer,3250,b,83000,10-2004,https://prod.pictures.autoscout24.net/listing-images/0f84da7e-5ffc-4d1a-bdc5-dc2e845689f0_0ccd51d8-5498-48bb-9051-0e06611005b5.jpg/250x188.webp,9800,85.43781742981923,6642,3
2931f995-8329-4ef8-8630-ae9f5c21d0f6,Mazda,5,Monovolume,PrivateSeller,3300,b,173000,06-2008,https://prod.pictures.autoscout24.net/listing-images/2931f995-8329-4ef8-8630-ae9f5c21d0f6_f30c577e-4b39-4547-aeb1-f889964ca270.jpg/250x188.webp,4000,118.53949006185148,5303,97
9e3c0891-bf18-4d43-9cfc-fcdf6eec41fd,Mazda,2,Berline,PrivateSeller,3350,b,99000,11-2003,https://prod.pictures.autoscout24.net/listing-images/9e3c0891-bf18-4d43-9cfc-fcdf6eec41fd_c89ff9df-e755-4569-ab43-2fd24f4b47d5.jpg/250x188.webp,6180,111.8460773215552,6977,8
acc82642-79a9-4f00-b315-f15729748694,Mazda,3,Berline,PrivateSeller,3400,b,203594,09-2010,https://prod.pictures.autoscout24.net/listing-images/acc82642-79a9-4f00-b315-f15729748694_542f8952-f1f8-4390-ae91-e812c2fe7082.jpg/250x188.webp,1200,69.44150665917473,4481,9
50ee0992-ceab-4928-bc9f-d7ac56dbb0b7,Mazda,5,Monovolume,PrivateSeller,3400,b,185000,07-2005,https://prod.pictures.autoscout24.net/listing-images/50ee0992-ceab-4928-bc9f-d7ac56dbb0b7_52edde07-c108-47c9-897c-cb955d51b5a9.jpg/250x188.webp,1080,69.57979227671277,6369,94
b4ea5eea-60c6-4571-815c-30f073775861,Mazda,CX-7,SUV/4x4/Pick-up,Dealer,3400,b,140000,01-2007,https://prod.pictures.autoscout24.net/listing-images/b4ea5eea-60c6-4571-815c-30f073775861_25e2524c-658c-4682-8da8-17810811ae19.jpg/250x188.webp,2610,33.817501233272104,5820,386
d8a6f6e4-dca2-4a3f-bdf9-8c6b8e4897e7,Mazda,2,Berline,Dealer,3450,d,187000,10-2010,https://prod.pictures.autoscout24.net/listing-images/d8a6f6e4-dca2-4a3f-bdf9-8c6b8e4897e7_b80d93d8-e465-4bad-9995-fcdb38570aca.jpg/250x188.webp,6043,111.88562923228113,4451,215
