guid,make,model,vehicle-type,seller-type,price,zip-code,fuel-type,mileage,year,distance,age,img-url
b9067a2e-84ff-4526-8977-db9791a77b3e,mazda,cx-7,c,d,12450,7520,d,69500,08-2010,121.71883282206925,4503,https://prod.pictures.autoscout24.net/listing-images/b9067a2e-84ff-4526-8977-db9791a77b3e_54ec5ae3-193c-4979-80b5-813fc1978151.jpg/480x360.jpg
f3b809d9-83d0-478f-a119-55ee7fddec5e,mazda,mx-5,c,p,18900,4100,b,80000,06-2017,122.70999344916741,2007,https://prod.pictures.autoscout24.net/listing-images/f3b809d9-83d0-478f-a119-55ee7fddec5e_93e26ffb-6144-481e-b510-4d2679f51221.jpg/480x360.jpg
7e62916f-8d5c-42cf-bf29-eca48baa1de4,mazda,mx-5,c,d,4800,3920,b,172250,02-2000,64.30712183830964,8337,https://prod.pictures.autoscout24.net/listing-images/7e62916f-8d5c-42cf-bf29-eca48baa1de4_3f1a4a7d-a683-4b37-8ee1-f5ce0677f4d0.jpg/480x360.jpg
ad8c6c20-ef6e-40cf-8590-3cc32ef2f09c,mazda,mx-5,c,d,6990,3000,b,86500,10-2000,67.38410339411878,8094,https://prod.pictures.autoscout24.net/listing-images/ad8c6c20-ef6e-40cf-8590-3cc32ef2f09c_98d20308-c2cb-4c04-8064-8f67fbc951d7.jpg/480x360.jpg
baf710ab-feda-47a1-92fd-d3c1b5ce9e3a,mazda,cx-5,c,d,21490,6061,d,105000,08-2018,117.55452099458994,1581,https://prod.pictures.autoscout24.net/listing-images/baf710ab-feda-47a1-92fd-d3c1b5ce9e3a_add2799e-cb5c-4eb6-bc0c-e2ecf4ef6cb1.jpg/480x360.jpg
add33118-deeb-4444-a164-4f5247236e86,mazda,rx-8,c,d,6490,1420,b,125000,08-2005,87.49639779077864,6329,https://prod.pictures.autoscout24.net/listing-images/add33118-deeb-4444-a164-4f5247236e86_eae90371-355c-4714-9156-436eff73acfc.jpg/480x360.jpg
78ec749e-10d2-400b-b0d7-3e777cb2ef2e,mazda,mx-5,c,d,24900,9620,b,44000,04-2019,79.3684737361704,1338,https://prod.pictures.autoscout24.net/listing-images/78ec749e-10d2-400b-b0d7-3e777cb2ef2e_f35f823e-ffd2-43ce-970a-d295bff4983d.jpg/480x360.jpg
85751052-880c-48ab-8a91-81846b0f45a6,mazda,6,c,d,9850,1910,d,152449,10-2015,61.06717284299515,2616,https://prod.pictures.autoscout24.net/listing-images/85751052-880c-48ab-8a91-81846b0f45a6_88ba1250-3d72-46eb-873f-f6c97cbfef93.jpg/480x360.jpg
91244dbb-d75b-48aa-be50-13b3d3223e8a,mazda,mx-30,c,p,29000,3920,e,7150,01-2021,64.30712183830964,697,https://prod.pictures.autoscout24.net/listing-images/91244dbb-d75b-48aa-be50-13b3d3223e8a_6bd6f042-2d34-4f9f-9c80-36934f7c3723.jpg/480x360.jpg
5228a78a-f0e1-4133-ad68-bdb8f78936ae,mazda,cx-5,c,d,10950,3630,d,121000,07-2013,102.97605198560623,3438,https://prod.pictures.autoscout24.net/listing-images/5228a78a-f0e1-4133-ad68-bdb8f78936ae_2fb655a8-26c7-4292-a1d9-fa413564a8f2.jpg/480x360.jpg
59af52b3-2a92-4c8c-b5a3-e3b71fca8f6d,mazda,6,c,p,5200,1070,d,178000,04-2013,71.06367211068877,3529,https://prod.pictures.autoscout24.net/listing-images/59af52b3-2a92-4c8c-b5a3-e3b71fca8f6d_55969e2e-fae5-40df-a1d7-e553d8948367.jpg/480x360.jpg
